cow_id,day,milk_yield,is_sick
0,162,22.813706768700076,0
0,163,23.743277756115027,0
0,164,22.88554761866138,0
0,165,21.666531130081587,0
0,166,23.160726558706543,0
0,167,19.750096214869714,0
0,168,19.550654843961482,0
0,169,20.549977740433487,0
0,170,20.7048437688057,0
0,171,21.65553084787721,0
0,172,20.293735033899882,0
0,173,19.295006082386102,0
0,174,20.626270921563627,0
0,175,20.796255570632724,0
0,176,21.93701001761408,0
0,177,20.50006874487921,0
0,178,20.681220555372445,0
0,179,20.135413113577837,0
0,180,20.02778662781278,0
0,181,19.79028259587463,0
0,182,21.071103172056503,0
0,183,20.900546705328406,0
0,184,21.99671220993653,0
0,185,19.248473419487105,0
0,186,21.14108584772503,0
0,187,21.007219724192744,0
0,188,23.3461610405676,0
0,189,20.004548323766027,0
0,190,20.416978422969404,0
0,191,21.289750197948273,0
0,192,22.005905349673505,0
0,193,20.68822916450314,0
0,194,20.257237504946985,0
0,195,19.540502487824334,0
0,196,20.76072032827071,0
0,197,20.80351930011185,0
0,198,18.567527333037575,0
0,199,20.2974185345323,0
0,200,20.540055860058768,0
0,201,20.890502024505576,0
0,202,21.61522527323158,0
0,203,20.102490176587704,0
0,204,19.656041633566613,0
0,205,18.64568651013999,0
0,206,19.868565451474094,0
0,207,16.092903268693426,0
0,208,18.661420177164736,0
0,209,20.329706825815972,0
0,210,18.155097915904634,0
0,211,18.753673030466114,0
0,212,18.40808461550145,0
0,213,19.15793730212238,0
0,214,19.239057015172776,0
0,215,18.72709167053739,0
0,216,18.657014013601135,0
0,217,18.912983855705082,0
0,218,19.192185117533946,0
0,219,17.878837879142882,0
0,220,20.143016734157698,0
0,221,16.026595756858107,0
0,222,16.21637776599944,0
0,223,16.316934008303583,0
0,224,19.27499936161099,0
0,225,19.365675505641534,0
0,226,18.691117905743855,0
0,227,17.714125431976974,0
0,228,17.301220310067183,0
0,229,18.337413470507908,0
0,230,18.039442943966073,0
0,231,17.65900649372823,0
0,232,18.008554258166896,0
0,233,17.75858985482542,0
0,234,16.92979235556461,0
0,235,16.227583118553753,0
0,236,18.329855099828464,0
0,237,16.93306230792816,0
0,238,17.3945806228315,0
0,239,16.787800196934903,0
0,240,16.19866907986953,0
0,241,18.968237001775687,0
0,242,18.187676878769558,0
0,243,15.125481330500907,0
0,244,16.731608898803735,0
0,245,18.317477921464484,0
0,246,16.12857492790197,0
0,247,16.57224747780125,0
0,248,16.091417738241322,0
0,249,19.6072092119131,0
0,250,17.592822077095693,0
0,251,15.135970183241481,0
0,252,17.371732787369613,0
0,253,16.52713231689869,0
0,254,15.437672600652006,0
0,255,15.610741125775835,0
0,256,17.10695226088479,0
0,257,16.160634860282048,0
0,258,15.62179423023912,0
0,259,17.242056072688428,0
0,260,17.20992004027105,0
0,261,15.314833562558903,0
0,262,14.994289538527486,0
0,263,17.392451385267673,0
0,264,16.524736233991298,0
0,265,15.767543515143181,0
0,266,18.544446136736184,0
0,267,15.473418551973667,0
0,268,13.866505615118385,0
0,269,15.771085289185228,0
0,270,13.174915858739135,0
0,271,15.160306871551342,0
0,272,16.771273353061897,0
0,273,14.660142129836936,0
0,274,16.98495562898359,0
0,275,13.731255917237414,0
0,276,15.838887751260494,0
0,277,14.536074379081615,0
0,278,17.13731357336901,0
0,279,13.418511101574047,0
0,280,12.741667252260275,0
0,281,16.22058374014104,0
0,282,15.3821519892453,0
0,283,13.690858656364517,0
0,284,15.733424142366243,0
0,285,15.11086621821827,0
0,286,14.379886529096673,0
0,287,14.552128951797155,0
0,288,14.712103173506794,0
0,289,16.71831812583144,0
0,290,15.593322451699834,0
0,291,14.844950801689016,0
0,292,12.616087227023181,0
0,293,12.965756785096904,0
0,294,16.478415828433658,0
0,295,13.587739826929877,0
0,296,13.425376045188504,0
0,297,14.44741973212917,0
0,298,15.346622844361677,0
0,299,15.76186621036839,0
0,300,13.829263659066031,0
0,301,14.72074322385202,0
0,302,14.853687135698204,0
0,303,13.09929889707341,0
0,304,14.618806046203968,0
0,305,12.56519372835132,0
1,1,17.352581431464667,0
1,2,15.993642623662076,0
1,3,18.024379467398063,0
1,4,18.455364456831937,0
1,5,19.98657690777547,0
1,6,21.068792720993333,0
1,7,22.66396285018314,0
1,8,22.5299601879529,0
1,9,22.95351202255931,0
1,10,21.877739760258084,0
1,11,23.671407685874627,0
1,12,23.08953337789654,0
1,13,23.46641794163,0
1,14,24.65790530567667,0
1,15,25.56724747283942,0
1,16,24.26296402452576,0
1,17,23.609352301622046,0
1,18,25.2840898355465,0
1,19,24.684234609178045,0
1,20,26.645018983066315,0
1,21,25.1203227913513,0
1,22,23.54457168730691,0
1,23,29.018293017583325,0
1,24,25.110111452193866,0
1,25,24.787440527250325,0
1,26,26.682259852326634,0
1,27,26.119542536774848,0
1,28,25.12123303170255,0
1,29,25.74613784611762,0
1,30,27.502268364666378,0
1,31,26.54718800306259,0
1,32,25.474252609377814,0
1,33,26.445626959372177,0
1,34,25.26200585222781,0
1,35,24.314345279574265,0
1,36,26.333412377852785,0
1,37,25.454254997250416,0
1,38,26.337802837574582,0
1,39,28.145144760327305,0
1,40,28.335304234158503,0
1,41,24.106979898791174,0
1,42,27.394143950940588,0
1,43,26.493684314368352,0
1,44,28.480813539878216,0
1,45,27.552663729011826,0
1,46,28.110093390245943,0
1,47,28.865562926565207,0
1,48,27.40808067963989,0
1,49,27.96925528190057,0
1,50,25.786713743141583,0
1,51,24.338130635353483,0
1,52,27.59735307912185,0
1,53,29.97912959561429,0
1,54,28.40573745500269,0
1,55,27.78168889770365,0
1,56,26.150686196583894,0
1,57,27.573337681936856,0
1,58,27.95817935675845,0
1,59,24.297553134759475,0
1,60,26.624448054389124,0
1,61,28.204491386036427,0
1,62,25.90368290697219,0
1,63,27.207196656837343,0
1,64,26.881406143013887,0
1,65,26.540031812939446,0
1,66,27.302507148147612,0
1,67,27.049894660661323,0
1,68,24.990980184096347,0
1,69,26.707505139678712,0
1,70,27.562628416886913,0
1,71,25.790090086995747,0
1,72,24.198311852928878,0
1,73,26.545662580513444,0
1,74,26.46032129876504,0
1,75,25.407740228883192,0
1,76,26.451209956152574,0
1,77,26.82469154925877,0
1,78,29.161760579626485,0
1,79,26.311544948192008,0
1,80,26.4397387429128,0
1,81,25.94465731883751,0
1,82,26.572071117869903,0
1,83,26.489784381568402,0
1,84,26.11203602740423,0
1,85,27.136172083501894,0
1,86,23.21404158965265,0
1,87,28.643989716919677,0
1,88,27.26946490124653,0
1,89,22.781598662147683,0
1,90,26.097859087219838,0
1,91,26.645951583044006,0
1,92,24.469817229759894,0
1,93,26.114163882955964,0
1,94,26.384703966817717,0
1,95,26.36954380275049,0
1,96,27.724504528245184,0
1,97,26.369494880763526,0
1,98,27.6847249511452,0
1,99,24.34248991201809,0
1,100,25.357677457495207,0
1,101,26.214033950670224,0
1,102,25.47523650685358,0
1,103,24.77887434776179,0
1,104,23.76969743722769,0
1,105,24.42489972783404,0
1,106,23.397935629220367,0
1,107,24.900848906221086,0
1,108,25.53118281854785,0
1,109,25.142812831810033,0
1,110,24.768173569315564,0
1,111,24.976482497909572,0
1,112,24.888988071340272,0
1,113,23.743540982673892,0
1,114,23.66815687378123,0
1,115,26.880944677044305,0
1,116,24.332754458587427,0
1,117,25.201550048782416,0
1,118,22.34835137592052,0
1,119,24.34670782787532,0
1,120,25.50001082322214,0
1,121,25.46928628177743,0
1,122,23.49178468273315,0
1,123,24.71097095233025,0
1,124,24.20673629199062,0
1,125,24.172329872122326,0
1,126,23.275938994012336,0
1,127,22.58444979345441,0
1,128,25.390842765786747,0
1,129,24.343142251620634,0
1,130,24.083356047370454,0
1,131,22.91948980519325,0
1,132,24.94328594952473,0
1,133,20.961393122380553,0
1,134,21.883323360772863,0
1,135,24.575702467698417,0
1,136,23.243931706677667,0
1,137,22.475736202695398,0
1,138,24.873741750439297,0
1,139,21.738786243880615,0
1,140,23.063330968989668,0
1,141,23.531693440733395,0
1,142,24.36188486590775,0
1,143,22.89598800225736,0
1,144,24.68256220072484,0
1,145,22.51045721483138,0
1,146,22.74359954882344,0
1,147,22.4156591356969,0
1,148,21.25959658556829,0
1,149,22.944994597071798,0
1,150,24.27680299118701,0
1,151,22.549092250343293,0
1,152,21.664301554392768,0
1,153,19.918490709826106,0
1,154,22.235247326340513,0
1,155,23.81942407267419,0
1,156,23.756294526555635,0
1,157,20.986026180261476,0
1,158,22.670373078240676,0
1,159,23.18298183598726,0
1,160,21.054555811383896,0
1,161,21.479036816184617,0
1,162,21.384008880663544,0
1,163,22.877963453281183,0
1,164,21.176021128246802,0
1,165,21.711050205541543,0
1,166,20.58262051957238,0
1,167,21.403080833021757,0
1,168,20.18810634237849,0
1,169,24.261923695037048,0
1,170,19.480254946283114,0
1,171,23.192694631546875,0
1,172,22.95250496888943,0
1,173,21.103032900637356,0
1,174,20.667861039761746,0
1,175,24.227724623196004,0
1,176,19.93975753547241,0
1,177,17.885605836074777,0
1,178,22.110240297533885,0
1,179,21.766887846485513,0
1,180,20.669962932765365,0
1,181,21.18597591281307,0
1,182,20.4182007604189,0
1,183,22.306655392835882,0
1,184,22.543084444874882,0
1,185,18.828119355383432,0
1,186,19.884556974098725,0
1,187,19.603328718271207,0
1,188,19.692810873841314,0
1,189,22.391874731849043,0
1,190,19.511107469729914,0
1,191,20.67176485757379,0
1,192,17.466743254096848,0
1,193,18.918352732458352,0
1,194,21.35980590104425,0
1,195,19.99290896008559,0
1,196,19.101263965714484,0
1,197,19.16153234240403,0
1,198,19.118752058697083,0
1,199,19.986580068027816,0
1,200,21.06345765314232,0
1,201,20.11329783080207,0
1,202,19.287343767584233,0
1,203,18.630889255370807,0
1,204,19.592676439420615,0
1,205,16.641587122525202,0
1,206,17.746107095797207,0
1,207,20.86055647085797,0
1,208,18.21365436456079,0
1,209,21.911107401951448,0
1,210,18.633264387961535,0
1,211,19.242350689564955,0
1,212,18.17734519424022,0
1,213,20.77119920730125,0
1,214,18.48465414095276,0
1,215,17.982542539920885,0
1,216,17.3726627707734,0
1,217,17.670823568159555,0
1,218,18.339221370349257,0
1,219,16.31629910057265,0
1,220,18.633336727133287,0
1,221,17.70398697977917,0
1,222,19.710327829632988,0
1,223,19.246758984305956,0
1,224,15.891371898762092,0
1,225,18.112437826315098,0
1,226,17.832931186188574,0
1,227,16.150992989365527,0
1,228,17.815364676420078,0
1,229,15.196150666676884,0
1,230,19.492339006911287,0
1,231,20.845061843397417,0
1,232,18.913020971953905,0
1,233,18.272899421129786,0
1,234,16.55450502769021,0
1,235,17.424828947454113,0
1,236,17.153001619589944,0
1,237,18.331715034971474,0
1,238,18.72076564672917,0
1,239,15.657849975690263,0
1,240,19.125409282426368,0
1,241,17.26791667037167,0
1,242,18.107028795470317,0
1,243,16.194709102278868,0
1,244,16.340473853074116,0
1,245,16.577531888588815,0
1,246,16.222723840983196,0
1,247,17.694838708448266,0
1,248,19.018735915075553,0
1,249,15.701448139619098,0
1,250,16.847221048432235,0
1,251,17.412800154673654,0
1,252,15.34001494212887,0
1,253,16.16856612744806,0
1,254,16.699807198222064,0
1,255,16.125250328753275,0
1,256,15.749392272307041,0
1,257,14.421173266376357,0
1,258,15.899307992822486,0
1,259,15.082236507794748,0
1,260,15.76202799757232,0
1,261,15.034169823520584,0
1,262,16.341955898181713,0
1,263,16.165758269268597,0
1,264,16.0962057211923,0
1,265,14.994150322857966,0
1,266,17.24623590444407,0
1,267,16.071092798168326,0
1,268,16.990090356463984,0
1,269,17.156164721919254,0
1,270,14.945282538212673,0
1,271,18.792521049092496,0
1,272,14.680118314214255,0
1,273,15.42348998028056,0
1,274,15.136651286523746,0
1,275,17.070645191516057,0
1,276,16.706225930860636,0
1,277,14.351981740619909,0
1,278,15.341499638331085,0
1,279,16.65621275148201,0
1,280,16.74494713121021,0
1,281,14.725500062830632,0
1,282,14.336387591026714,0
1,283,15.22557458147255,0
1,284,15.509646251822081,0
1,285,14.979818758155735,0
1,286,16.474286387994795,0
1,287,14.661961868672911,0
1,288,14.329721717686251,0
1,289,14.334191142716948,0
1,290,15.488208852176468,0
1,291,12.826409888619327,0
1,292,13.343932442848343,0
1,293,15.304833534649473,0
1,294,14.971823313532678,0
1,295,11.992579099147445,0
1,296,13.7592541830209,0
1,297,13.762388753537168,0
1,298,14.408530233059823,0
1,299,14.256802893847784,0
1,300,14.484166313796601,0
1,301,15.244627597001882,0
1,302,14.656811887426315,0
1,303,11.98487452064602,0
1,304,11.823303936883836,0
1,305,15.353363775103581,0
2,1,13.140290616685174,0
2,2,19.348598444085326,0
2,3,20.28920659187367,0
2,4,19.528485566928797,0
2,5,20.06077583951628,0
2,6,22.661573916581695,0
2,7,22.723549943688113,0
2,8,21.555477379429018,0
2,9,21.046297242753813,0
2,10,22.91570073555789,0
2,11,24.70273801128358,0
2,12,23.10384000517814,0
2,13,23.24483316336504,0
2,14,23.78332308088661,0
2,15,27.36797798050209,0
2,16,25.80453860273465,0
2,17,23.356974309746807,0
2,18,24.266922338050364,0
2,19,25.55196676651024,0
2,20,24.846823946226017,0
2,21,24.022196822761313,0
2,22,25.687503191885714,0
2,23,26.203491144569053,0
2,24,26.37809248630518,0
2,25,24.71940425282508,0
2,26,26.846240675117848,0
2,27,27.92107666997027,0
2,28,27.66142675939221,0
2,29,25.02877849816408,0
2,30,25.682366426096646,0
2,31,28.336906099175856,0
2,32,26.29149565679398,0
2,33,26.428611945957876,0
2,34,25.306541407517578,0
2,35,27.319738121360217,0
2,36,27.26430074208196,0
2,37,28.14261456558582,0
2,38,26.89319367921976,0
2,39,27.313331416618635,0
2,40,27.753907087744544,0
2,41,28.92650331646342,0
2,42,27.859315678794296,0
2,43,27.966867231764464,0
2,44,26.389704330216915,0
2,45,25.42128732832861,0
2,46,26.79421270036208,0
2,47,25.22805033865514,0
2,48,26.04889356142204,0
2,49,28.14351141932141,0
2,50,28.169037566085183,0
2,51,28.4423253214437,0
2,52,27.35311138199714,0
2,53,26.82748993169347,0
2,54,25.421465374430603,0
2,55,28.132813113890055,0
2,56,28.381024825905307,0
2,57,26.272336104043035,0
2,58,25.699181821462915,0
2,59,24.726484137054626,0
2,60,26.20124776447079,0
2,61,25.31320802930632,0
2,62,27.333678915051635,0
2,63,27.042308658925855,0
2,64,25.163729095342315,0
2,65,25.596719953144177,0
2,66,25.392999716345347,0
2,67,25.635843004868075,0
2,68,26.998906626659323,0
2,69,26.315333810841903,0
2,70,26.870561945854913,0
2,71,27.68434386709233,0
2,72,23.972032854711696,0
2,73,25.224622653259853,0
2,74,27.50528249207788,0
2,75,28.984376688966673,0
2,76,26.69706500692493,0
2,77,24.907451287185083,0
2,78,27.746888671696528,0
2,79,26.24216262119937,0
2,80,27.383808380975,0
2,81,26.419963381790286,0
2,82,25.449137734405113,0
2,83,26.919068328798016,0
2,84,25.11344616638728,0
2,85,24.94607571266675,0
2,86,24.378625790734677,0
2,87,24.753930585620587,0
2,88,27.21367820121752,0
2,89,26.730394641453337,0
2,90,26.95090628990549,0
2,91,25.808324758284122,0
2,92,25.953139719845897,0
2,93,24.876741657118938,0
2,94,24.075986908359717,0
2,95,28.33120308966129,0
2,96,24.78615442407672,0
2,97,23.97254699662966,0
2,98,24.87699430172303,0
2,99,25.434804618103147,0
2,100,25.772969187885035,0
2,101,24.535753749213537,0
2,102,26.52509261273923,0
2,103,27.069168387833543,0
2,104,26.44503236176315,0
2,105,24.53807205375324,0
2,106,24.07545087314192,0
2,107,24.281269975850545,0
2,108,25.96666231384628,0
2,109,23.782224150928908,0
2,110,25.829084668887564,0
2,111,27.065587361341855,0
2,112,24.182777416259917,0
2,113,25.28323110310633,0
2,114,25.541026618442732,0
2,115,23.850442404926966,0
2,116,24.285961944698023,0
2,117,25.586044501291862,0
2,118,26.035154892542295,0
2,119,23.755232123691023,0
2,120,22.416207563015313,0
2,121,26.168926958463697,0
2,122,24.24883117169165,0
2,123,24.1414827045159,0
2,124,23.43281184967057,0
2,125,26.15400462791949,0
2,126,23.24384164901238,0
2,127,23.49127209629596,0
2,128,21.25374032576704,0
2,129,23.427383688146616,0
2,130,22.61165218288921,0
2,131,22.799436020276303,0
2,132,24.17074266984338,0
2,133,24.42742205407985,0
2,134,22.91839280640092,0
2,135,23.224161041197398,0
2,136,23.655022991155445,0
2,137,22.21753671873047,0
2,138,22.89191526976612,0
2,139,24.13380075208294,0
2,140,24.68612755333803,0
2,141,21.753030409402907,0
2,142,22.630797573048152,0
2,143,22.312504794641573,0
2,144,24.247124312328705,0
2,145,22.483224753282926,0
2,146,22.027631545426956,0
2,147,20.244063832018025,0
2,148,21.3792663662825,0
2,149,23.073253084903346,0
2,150,24.293487929098497,0
2,151,20.832646206028578,0
2,152,22.219387173829155,0
2,153,23.926027806019494,0
2,154,22.677349914846534,0
2,155,22.19472472623767,0
2,156,21.430648645608667,0
2,157,22.21112112534136,0
2,158,19.58752494122848,0
2,159,21.152166091281806,0
2,160,21.156367545200485,0
2,161,24.185437556252094,0
2,162,21.859200937941665,0
2,163,18.65840484552022,0
2,164,19.51237769791967,0
2,165,19.88097980041468,0
2,166,21.39612118005153,0
2,167,22.874768070992932,0
2,168,20.769457315019103,0
2,169,22.765207761542353,0
2,170,18.73365897218355,0
2,171,21.140070709141977,0
2,172,20.438504734718922,0
2,173,21.123771721546728,0
2,174,23.33098721762365,0
2,175,21.41961800695908,0
2,176,20.82892768510731,0
2,177,19.804814469453444,0
2,178,20.819945469807443,0
2,179,21.972447428689357,0
2,180,19.16439622458574,0
2,181,21.470449325897206,0
2,182,20.652106451381304,0
2,183,19.23172513092351,0
2,184,19.65155729371041,0
2,185,20.00995925237806,0
2,186,20.634056103702882,0
2,187,18.675222915012487,0
2,188,18.746753251128357,0
2,189,16.816152530181377,0
2,190,18.880166777652367,0
2,191,20.461811442166667,0
2,192,21.1869420859182,0
2,193,20.615707326206977,0
2,194,20.793781943019514,0
2,195,19.80662941848789,0
2,196,19.52831564492793,0
2,197,19.69857657422406,0
2,198,21.083876299616218,0
2,199,18.635829667678863,0
2,200,19.277598749953995,0
2,201,18.91782422190174,0
2,202,20.099956811257265,0
2,203,19.394561632659045,0
2,204,19.408483450249463,0
2,205,20.81688487219111,0
2,206,17.111224398052144,0
2,207,17.601398130317072,0
2,208,19.873781665980275,0
2,209,18.16025822422265,0
2,210,16.162802983913554,0
2,211,20.36899440741927,0
2,212,20.041279566499593,0
2,213,17.130979301813383,0
2,214,17.79630154786377,0
2,215,19.716881769950945,0
2,216,18.059133022276132,0
2,217,18.53333076016522,0
2,218,17.293400957056587,0
2,219,17.581653977068303,0
2,220,18.955659408672414,0
2,221,17.48819791409422,0
2,222,16.187444878492567,0
2,223,18.736975690418003,0
2,224,18.368256863255294,0
2,225,19.535544751309033,0
2,226,16.215731862263215,0
2,227,15.623311824599533,0
2,228,19.151057603040073,0
2,229,16.501434982751064,0
2,230,17.040921124008275,0
2,231,16.787006337384007,0
2,232,19.135984415708506,0
2,233,19.048383274057095,0
2,234,19.47890454069583,0
2,235,17.71659455930541,0
2,236,19.80516340368901,0
2,237,17.68618628291368,0
2,238,16.565425259554065,0
2,239,17.16440862003136,0
2,240,18.2718124209792,0
2,241,17.120910448100787,0
2,242,16.23774887325869,0
2,243,17.745021706589558,0
2,244,17.85509695999327,0
2,245,16.272591180392144,0
2,246,18.416778435876342,0
2,247,16.56790437415988,0
2,248,18.876657484230268,0
2,249,16.97861057244119,0
2,250,15.319924240825474,0
2,251,17.054260659107726,0
2,252,14.913013690271056,0
2,253,14.693678833381483,0
2,254,17.040550180567,0
2,255,14.959934040660194,0
2,256,14.741969747453016,0
2,257,15.895455028956391,0
2,258,16.971653326774987,0
2,259,15.20545418180786,0
2,260,15.046801047536709,0
2,261,17.023553212340424,0
2,262,16.99477193987838,0
2,263,14.734444696517688,0
2,264,16.734976770609542,0
2,265,16.35210023804475,0
2,266,14.885125666216531,0
2,267,15.565029529989296,0
2,268,15.148097631093714,0
2,269,16.1942260742931,0
2,270,16.928312483604767,0
2,271,14.069231183965941,0
2,272,17.037202353511923,0
2,273,16.754572435400647,0
2,274,16.13902797576411,0
2,275,16.207623507653576,0
2,276,17.33063456599732,0
2,277,17.41241813577983,0
2,278,16.46713372147164,0
2,279,12.80539837494268,0
2,280,13.823655834585743,0
2,281,15.107266993985988,0
2,282,12.99283627580284,0
2,283,14.37328124535175,0
2,284,15.119760830889568,0
2,285,15.778373178064822,0
2,286,13.752081069088021,0
2,287,14.005361477242879,0
2,288,15.885088540333898,0
2,289,13.14827614474012,0
2,290,14.39101830761809,0
2,291,15.442034376149811,0
2,292,13.979362192754555,0
2,293,13.804302847037667,0
2,294,13.917950512874098,0
2,295,15.218312021157459,0
2,296,15.233827268220038,0
2,297,16.507008546132774,0
2,298,16.65476948295506,0
2,299,16.569816077711177,0
2,300,12.257681033557606,0
2,301,15.840468447501472,0
2,302,13.717044557302517,0
2,303,14.177536531763733,0
2,304,13.222266121325266,0
2,305,13.96797385143464,0
3,1,13.846602370802243,0
3,2,18.291844113619415,0
3,3,17.692506930646505,0
3,4,18.451636989731146,0
3,5,23.030531360761273,0
3,6,21.104664491704057,0
3,7,22.86574656306656,0
3,8,22.38143756529812,0
3,9,22.48625654704473,0
3,10,21.843191558178795,0
3,11,27.121497768252897,0
3,12,22.104300865705156,0
3,13,23.38217539381056,0
3,14,24.545865700323084,0
3,15,25.608490567415828,0
3,16,24.190369717730118,0
3,17,26.682419879762172,0
3,18,23.666279943334132,0
3,19,24.028518431039352,0
3,20,26.87237421714172,0
3,21,25.75287560506215,0
3,22,24.339037360615542,0
3,23,27.700036494910936,0
3,24,24.593460183719408,0
3,25,26.256737563743453,0
3,26,27.56131317992642,0
3,27,26.225555431923414,0
3,28,25.177924522393152,0
3,29,25.976818229670503,0
3,30,26.265247201310224,0
3,31,28.018320458881263,0
3,32,23.575193880273574,0
3,33,26.022962583052106,0
3,34,24.977790587096457,0
3,35,23.210439195728664,0
3,36,25.632137576665645,0
3,37,25.27810898329711,0
3,38,25.247707539572126,0
3,39,26.518220623458706,0
3,40,26.743850063276785,0
3,41,27.733467713048324,0
3,42,27.408364066744465,0
3,43,29.81877884294975,0
3,44,28.12177090147824,0
3,45,26.5389521813782,0
3,46,28.90934909573573,0
3,47,25.565060968774358,0
3,48,27.94631355908713,0
3,49,25.397401746031957,0
3,50,29.34391623774956,0
3,51,28.6499398028616,0
3,52,27.02013636797953,0
3,53,27.956810125895885,0
3,54,27.0036521053018,0
3,55,27.119387171045236,0
3,56,28.324276638732854,0
3,57,24.165611086166034,0
3,58,28.399724372695246,0
3,59,28.831192637174397,0
3,60,24.646558977741837,0
3,61,25.127598464623556,0
3,62,26.01462380900475,0
3,63,27.744912404746692,0
3,64,23.75540889935867,0
3,65,29.01417702797306,0
3,66,25.07192439743949,0
3,67,26.833352010501752,0
3,68,26.375604407947396,0
3,69,26.895140409934097,0
3,70,26.271131510503064,0
3,71,26.468886371370093,0
3,72,25.52755171022543,0
3,73,27.101347327290842,0
3,74,25.265468749032426,0
3,75,27.575009563611236,0
3,76,27.038125525345084,0
3,77,25.32406144590413,0
3,78,26.10451360741349,0
3,79,27.822667197533843,0
3,80,27.772083135345788,0
3,81,26.43650195312086,0
3,82,27.153980403680414,0
